price,Date
16.37,2022-03-01 00:00:00
16.59,2022-03-01 00:15:00
17.56,2022-03-01 00:30:00
17.0,2022-03-01 00:45:00
16.48,2022-03-01 01:00:00
16.62,2022-03-01 01:15:00
16.98,2022-03-01 01:30:00
17.2,2022-03-01 01:45:00
16.92,2022-03-01 02:00:00
16.98,2022-03-01 02:15:00
17.08,2022-03-01 02:30:00
17.44,2022-03-01 02:45:00
17.31,2022-03-01 03:00:00
17.36,2022-03-01 03:15:00
17.4,2022-03-01 03:30:00
17.6,2022-03-01 03:45:00
17.77,2022-03-01 04:00:00
17.36,2022-03-01 04:15:00
17.28,2022-03-01 04:30:00
17.1,2022-03-01 04:45:00
17.16,2022-03-01 05:00:00
17.32,2022-03-01 05:15:00
16.98,2022-03-01 05:30:00
17.11,2022-03-01 05:45:00
17.04,2022-03-01 06:00:00
16.88,2022-03-01 06:15:00
16.84,2022-03-01 06:30:00
16.78,2022-03-01 06:45:00
16.93,2022-03-01 07:00:00
16.89,2022-03-01 07:15:00
17.12,2022-03-01 07:30:00
17.28,2022-03-01 07:45:00
17.08,2022-03-01 08:00:00
17.02,2022-03-01 08:15:00
17.12,2022-03-01 08:30:00
17.14,2022-03-01 08:45:00
17.13,2022-03-01 09:00:00
17.01,2022-03-01 09:15:00
16.82,2022-03-01 09:30:00
16.87,2022-03-01 09:45:00
16.78,2022-03-01 10:00:00
16.73,2022-03-01 10:15:00
17.18,2022-03-01 10:30:00
17.21,2022-03-01 10:45:00
17.29,2022-03-01 11:00:00
17.17,2022-03-01 11:15:00
17.09,2022-03-01 11:30:00
17.1,2022-03-01 11:45:00
16.98,2022-03-01 12:00:00
17.98,2022-03-01 12:15:00
18.84,2022-03-01 12:30:00
18.97,2022-03-01 12:45:00
19.63,2022-03-01 13:00:00
19.48,2022-03-01 13:15:00
19.3,2022-03-01 13:30:00
18.84,2022-03-01 13:45:00
18.74,2022-03-01 14:00:00
18.73,2022-03-01 14:15:00
18.69,2022-03-01 14:30:00
18.99,2022-03-01 14:45:00
18.71,2022-03-01 15:00:00
18.65,2022-03-01 15:15:00
18.66,2022-03-01 15:30:00
18.68,2022-03-01 15:45:00
18.07,2022-03-01 16:00:00
18.03,2022-03-01 16:15:00
17.95,2022-03-01 16:30:00
17.94,2022-03-01 16:45:00
17.69,2022-03-01 17:00:00
17.79,2022-03-01 17:15:00
17.97,2022-03-01 17:30:00
17.8,2022-03-01 17:45:00
17.8,2022-03-01 18:00:00
17.84,2022-03-01 18:15:00
17.84,2022-03-01 18:30:00
17.86,2022-03-01 18:45:00
17.95,2022-03-01 19:00:00
17.91,2022-03-01 19:15:00
18.1,2022-03-01 19:30:00
18.23,2022-03-01 19:45:00
17.76,2022-03-01 20:00:00
17.86,2022-03-01 20:15:00
17.9,2022-03-01 20:30:00
17.45,2022-03-01 20:45:00
17.28,2022-03-01 21:00:00
17.3,2022-03-01 21:15:00
17.19,2022-03-01 21:30:00
17.25,2022-03-01 21:45:00
17.27,2022-03-01 22:00:00
17.46,2022-03-01 22:15:00
17.73,2022-03-01 22:30:00
17.68,2022-03-01 22:45:00
17.74,2022-03-01 23:00:00
17.68,2022-03-01 23:15:00
17.53,2022-03-01 23:30:00
17.45,2022-03-01 23:45:00
17.23,2022-03-02 00:00:00
17.05,2022-03-02 00:15:00
17.99,2022-03-02 00:30:00
18.76,2022-03-02 00:45:00
18.34,2022-03-02 01:00:00
18.52,2022-03-02 01:15:00
18.13,2022-03-02 01:30:00
18.11,2022-03-02 01:45:00
18.32,2022-03-02 02:00:00
18.09,2022-03-02 02:15:00
17.95,2022-03-02 02:30:00
18.13,2022-03-02 02:45:00
18.05,2022-03-02 03:00:00
18.08,2022-03-02 03:15:00
17.9,2022-03-02 03:30:00
17.55,2022-03-02 03:45:00
17.68,2022-03-02 04:00:00
17.76,2022-03-02 04:15:00
17.76,2022-03-02 04:30:00
17.79,2022-03-02 04:45:00
17.96,2022-03-02 05:00:00
17.66,2022-03-02 05:15:00
17.79,2022-03-02 05:30:00
17.81,2022-03-02 05:45:00
17.64,2022-03-02 06:00:00
17.66,2022-03-02 06:15:00
17.56,2022-03-02 06:30:00
17.49,2022-03-02 06:45:00
17.5,2022-03-02 07:00:00
17.64,2022-03-02 07:15:00
17.79,2022-03-02 07:30:00
17.7,2022-03-02 07:45:00
17.58,2022-03-02 08:00:00
17.83,2022-03-02 08:15:00
18.05,2022-03-02 08:30:00
17.81,2022-03-02 08:45:00
17.75,2022-03-02 09:00:00
17.66,2022-03-02 09:15:00
17.7,2022-03-02 09:30:00
17.91,2022-03-02 09:45:00
17.86,2022-03-02 10:00:00
17.98,2022-03-02 10:15:00
17.97,2022-03-02 10:30:00
17.86,2022-03-02 10:45:00
18.89,2022-03-02 11:00:00
18.84,2022-03-02 11:15:00
19.31,2022-03-02 11:30:00
19.09,2022-03-02 11:45:00
18.79,2022-03-02 12:00:00
18.7,2022-03-02 12:15:00
18.42,2022-03-02 12:30:00
18.33,2022-03-02 12:45:00
18.19,2022-03-02 13:00:00
18.02,2022-03-02 13:15:00
17.83,2022-03-02 13:30:00
18.0,2022-03-02 13:45:00
18.2,2022-03-02 14:00:00
18.05,2022-03-02 14:15:00
18.58,2022-03-02 14:30:00
18.46,2022-03-02 14:45:00
17.9,2022-03-02 15:00:00
18.06,2022-03-02 15:15:00
17.95,2022-03-02 15:30:00
17.95,2022-03-02 15:45:00
18.18,2022-03-02 16:00:00
17.93,2022-03-02 16:15:00
17.97,2022-03-02 16:30:00
17.91,2022-03-02 16:45:00
17.9,2022-03-02 17:00:00
17.48,2022-03-02 17:15:00
17.57,2022-03-02 17:30:00
17.45,2022-03-02 17:45:00
17.53,2022-03-02 18:00:00
17.61,2022-03-02 18:15:00
17.53,2022-03-02 18:30:00
17.62,2022-03-02 18:45:00
17.59,2022-03-02 19:00:00
17.51,2022-03-02 19:15:00
17.65,2022-03-02 19:30:00
17.58,2022-03-02 19:45:00
17.72,2022-03-02 20:00:00
17.63,2022-03-02 20:15:00
17.65,2022-03-02 20:30:00
17.65,2022-03-02 20:45:00
17.72,2022-03-02 21:00:00
18.04,2022-03-02 21:15:00
18.02,2022-03-02 21:30:00
18.29,2022-03-02 21:45:00
18.08,2022-03-02 22:00:00
18.08,2022-03-02 22:15:00
18.26,2022-03-02 22:30:00
18.14,2022-03-02 22:45:00
18.23,2022-03-02 23:00:00
18.16,2022-03-02 23:15:00
17.9,2022-03-02 23:30:00
17.9,2022-03-02 23:45:00
17.49,2022-03-03 00:00:00
17.43,2022-03-03 00:15:00
17.59,2022-03-03 00:30:00
17.78,2022-03-03 00:45:00
17.69,2022-03-03 01:00:00
17.93,2022-03-03 01:15:00
17.91,2022-03-03 01:30:00
18.19,2022-03-03 01:45:00
18.39,2022-03-03 02:00:00
18.3,2022-03-03 02:15:00
18.41,2022-03-03 02:30:00
18.23,2022-03-03 02:45:00
17.97,2022-03-03 03:00:00
17.86,2022-03-03 03:15:00
17.57,2022-03-03 03:30:00
17.71,2022-03-03 03:45:00
17.56,2022-03-03 04:00:00
17.64,2022-03-03 04:15:00
17.93,2022-03-03 04:30:00
17.99,2022-03-03 04:45:00
17.9,2022-03-03 05:00:00
17.93,2022-03-03 05:15:00
17.78,2022-03-03 05:30:00
17.9,2022-03-03 05:45:00
17.68,2022-03-03 06:00:00
17.89,2022-03-03 06:15:00
18.31,2022-03-03 06:30:00
18.13,2022-03-03 06:45:00
18.06,2022-03-03 07:00:00
18.03,2022-03-03 07:15:00
17.93,2022-03-03 07:30:00
18.08,2022-03-03 07:45:00
18.19,2022-03-03 08:00:00
18.22,2022-03-03 08:15:00
18.17,2022-03-03 08:30:00
17.94,2022-03-03 08:45:00
18.07,2022-03-03 09:00:00
18.22,2022-03-03 09:15:00
18.21,2022-03-03 09:30:00
18.35,2022-03-03 09:45:00
18.17,2022-03-03 10:00:00
18.28,2022-03-03 10:15:00
18.27,2022-03-03 10:30:00
18.39,2022-03-03 10:45:00
18.32,2022-03-03 11:00:00
18.23,2022-03-03 11:15:00
18.17,2022-03-03 11:30:00
18.34,2022-03-03 11:45:00
18.42,2022-03-03 12:00:00
18.83,2022-03-03 12:15:00
18.55,2022-03-03 12:30:00
18.69,2022-03-03 12:45:00
18.56,2022-03-03 13:00:00
18.64,2022-03-03 13:15:00
18.68,2022-03-03 13:30:00
18.89,2022-03-03 13:45:00
18.75,2022-03-03 14:00:00
18.83,2022-03-03 14:15:00
18.59,2022-03-03 14:30:00
18.55,2022-03-03 14:45:00
18.3,2022-03-03 15:00:00
18.41,2022-03-03 15:15:00
17.93,2022-03-03 15:30:00
18.19,2022-03-03 15:45:00
18.18,2022-03-03 16:00:00
18.58,2022-03-03 16:15:00
18.5,2022-03-03 16:30:00
18.48,2022-03-03 16:45:00
18.58,2022-03-03 17:00:00
18.41,2022-03-03 17:15:00
19.0,2022-03-03 17:30:00
19.43,2022-03-03 17:45:00
18.84,2022-03-03 18:00:00
18.74,2022-03-03 18:15:00
18.83,2022-03-03 18:30:00
18.47,2022-03-03 18:45:00
18.26,2022-03-03 19:00:00
18.27,2022-03-03 19:15:00
18.2,2022-03-03 19:30:00
18.31,2022-03-03 19:45:00
18.39,2022-03-03 20:00:00
18.57,2022-03-03 20:15:00
18.62,2022-03-03 20:30:00
18.45,2022-03-03 20:45:00
18.37,2022-03-03 21:00:00
18.55,2022-03-03 21:15:00
18.7,2022-03-03 21:30:00
18.56,2022-03-03 21:45:00
18.68,2022-03-03 22:00:00
18.62,2022-03-03 22:15:00
18.68,2022-03-03 22:30:00
18.64,2022-03-03 22:45:00
18.67,2022-03-03 23:00:00
18.59,2022-03-03 23:15:00
18.46,2022-03-03 23:30:00
18.33,2022-03-03 23:45:00
18.11,2022-03-04 00:00:00
18.76,2022-03-04 00:15:00
18.57,2022-03-04 00:30:00
18.66,2022-03-04 00:45:00
18.88,2022-03-04 01:00:00
18.82,2022-03-04 01:15:00
18.82,2022-03-04 01:30:00
18.92,2022-03-04 01:45:00
19.02,2022-03-04 02:00:00
19.58,2022-03-04 02:15:00
19.25,2022-03-04 02:30:00
19.63,2022-03-04 02:45:00
19.76,2022-03-04 03:00:00
19.64,2022-03-04 03:15:00
19.65,2022-03-04 03:30:00
20.34,2022-03-04 03:45:00
20.11,2022-03-04 04:00:00
20.57,2022-03-04 04:15:00
20.39,2022-03-04 04:30:00
20.43,2022-03-04 04:45:00
20.47,2022-03-04 05:00:00
20.52,2022-03-04 05:15:00
20.68,2022-03-04 05:30:00
20.71,2022-03-04 05:45:00
20.72,2022-03-04 06:00:00
20.39,2022-03-04 06:15:00
20.43,2022-03-04 06:30:00
20.52,2022-03-04 06:45:00
20.56,2022-03-04 07:00:00
20.56,2022-03-04 07:15:00
20.72,2022-03-04 07:30:00
20.8,2022-03-04 07:45:00
20.7,2022-03-04 08:00:00
20.48,2022-03-04 08:15:00
20.53,2022-03-04 08:30:00
20.39,2022-03-04 08:45:00
20.36,2022-03-04 09:00:00
19.82,2022-03-04 09:15:00
19.66,2022-03-04 09:30:00
19.44,2022-03-04 09:45:00
19.27,2022-03-04 10:00:00
19.28,2022-03-04 10:15:00
19.42,2022-03-04 10:30:00
19.29,2022-03-04 10:45:00
19.19,2022-03-04 11:00:00
19.23,2022-03-04 11:15:00
19.06,2022-03-04 11:30:00
19.01,2022-03-04 11:45:00
18.92,2022-03-04 12:00:00
19.18,2022-03-04 12:15:00
19.17,2022-03-04 12:30:00
19.18,2022-03-04 12:45:00
19.3,2022-03-04 13:00:00
19.24,2022-03-04 13:15:00
19.09,2022-03-04 13:30:00
19.09,2022-03-04 13:45:00
19.05,2022-03-04 14:00:00
19.14,2022-03-04 14:15:00
19.05,2022-03-04 14:30:00
19.17,2022-03-04 14:45:00
19.07,2022-03-04 15:00:00
19.15,2022-03-04 15:15:00
19.18,2022-03-04 15:30:00
19.32,2022-03-04 15:45:00
19.66,2022-03-04 16:00:00
19.22,2022-03-04 16:15:00
19.25,2022-03-04 16:30:00
19.16,2022-03-04 16:45:00
19.16,2022-03-04 17:00:00
19.15,2022-03-04 17:15:00
19.18,2022-03-04 17:30:00
19.33,2022-03-04 17:45:00
19.39,2022-03-04 18:00:00
19.43,2022-03-04 18:15:00
19.39,2022-03-04 18:30:00
19.4,2022-03-04 18:45:00
19.19,2022-03-04 19:00:00
19.39,2022-03-04 19:15:00
19.35,2022-03-04 19:30:00
19.25,2022-03-04 19:45:00
19.2,2022-03-04 20:00:00
18.93,2022-03-04 20:15:00
18.87,2022-03-04 20:30:00
18.95,2022-03-04 20:45:00
19.21,2022-03-04 21:00:00
19.01,2022-03-04 21:15:00
19.06,2022-03-04 21:30:00
18.82,2022-03-04 21:45:00
18.84,2022-03-04 22:00:00
18.73,2022-03-04 22:15:00
18.26,2022-03-04 22:30:00
18.25,2022-03-04 22:45:00
18.25,2022-03-04 23:00:00
17.7,2022-03-04 23:15:00
18.05,2022-03-04 23:30:00
18.39,2022-03-04 23:45:00
18.5,2022-03-05 00:00:00
18.27,2022-03-05 00:15:00
18.08,2022-03-05 00:30:00
18.42,2022-03-05 00:45:00
18.83,2022-03-05 01:00:00
18.69,2022-03-05 01:15:00
18.61,2022-03-05 01:30:00
18.72,2022-03-05 01:45:00
18.51,2022-03-05 02:00:00
18.14,2022-03-05 02:15:00
18.22,2022-03-05 02:30:00
18.3,2022-03-05 02:45:00
18.31,2022-03-05 03:00:00
18.42,2022-03-05 03:15:00
18.25,2022-03-05 03:30:00
18.34,2022-03-05 03:45:00
18.25,2022-03-05 04:00:00
18.07,2022-03-05 04:15:00
18.23,2022-03-05 04:30:00
18.2,2022-03-05 04:45:00
18.19,2022-03-05 05:00:00
18.27,2022-03-05 05:15:00
18.13,2022-03-05 05:30:00
18.16,2022-03-05 05:45:00
18.04,2022-03-05 06:00:00
17.88,2022-03-05 06:15:00
17.7,2022-03-05 06:30:00
17.78,2022-03-05 06:45:00
17.89,2022-03-05 07:00:00
17.9,2022-03-05 07:15:00
17.8,2022-03-05 07:30:00
17.74,2022-03-05 07:45:00
17.74,2022-03-05 08:00:00
17.35,2022-03-05 08:15:00
17.52,2022-03-05 08:30:00
17.48,2022-03-05 08:45:00
17.32,2022-03-05 09:00:00
17.33,2022-03-05 09:15:00
17.27,2022-03-05 09:30:00
17.23,2022-03-05 09:45:00
17.21,2022-03-05 10:00:00
17.4,2022-03-05 10:15:00
17.49,2022-03-05 10:30:00
17.48,2022-03-05 10:45:00
17.43,2022-03-05 11:00:00
17.39,2022-03-05 11:15:00
17.38,2022-03-05 11:30:00
17.35,2022-03-05 11:45:00
17.54,2022-03-05 12:00:00
17.66,2022-03-05 12:15:00
17.57,2022-03-05 12:30:00
17.49,2022-03-05 12:45:00
17.46,2022-03-05 13:00:00
17.49,2022-03-05 13:15:00
17.34,2022-03-05 13:30:00
17.37,2022-03-05 13:45:00
17.39,2022-03-05 14:00:00
17.47,2022-03-05 14:15:00
17.46,2022-03-05 14:30:00
17.43,2022-03-05 14:45:00
17.49,2022-03-05 15:00:00
17.46,2022-03-05 15:15:00
17.61,2022-03-05 15:30:00
17.56,2022-03-05 15:45:00
17.61,2022-03-05 16:00:00
17.67,2022-03-05 16:15:00
17.75,2022-03-05 16:30:00
17.53,2022-03-05 16:45:00
17.55,2022-03-05 17:00:00
17.3,2022-03-05 17:15:00
17.43,2022-03-05 17:30:00
17.29,2022-03-05 17:45:00
17.37,2022-03-05 18:00:00
17.29,2022-03-05 18:15:00
17.28,2022-03-05 18:30:00
17.29,2022-03-05 18:45:00
17.29,2022-03-05 19:00:00
17.39,2022-03-05 19:15:00
17.42,2022-03-05 19:30:00
17.43,2022-03-05 19:45:00
17.43,2022-03-05 20:00:00
17.34,2022-03-05 20:15:00
17.34,2022-03-05 20:30:00
17.27,2022-03-05 20:45:00
17.22,2022-03-05 21:00:00
17.23,2022-03-05 21:15:00
17.16,2022-03-05 21:30:00
16.96,2022-03-05 21:45:00
16.79,2022-03-05 22:00:00
16.93,2022-03-05 22:15:00
16.81,2022-03-05 22:30:00
16.88,2022-03-05 22:45:00
16.89,2022-03-05 23:00:00
16.94,2022-03-05 23:15:00
17.15,2022-03-05 23:30:00
17.24,2022-03-05 23:45:00
17.09,2022-03-06 00:00:00
17.2,2022-03-06 00:15:00
17.32,2022-03-06 00:30:00
17.36,2022-03-06 00:45:00
17.29,2022-03-06 01:00:00
17.18,2022-03-06 01:15:00
16.97,2022-03-06 01:30:00
17.07,2022-03-06 01:45:00
17.16,2022-03-06 02:00:00
17.12,2022-03-06 02:15:00
17.11,2022-03-06 02:30:00
17.12,2022-03-06 02:45:00
17.08,2022-03-06 03:00:00
17.02,2022-03-06 03:15:00
16.97,2022-03-06 03:30:00
17.01,2022-03-06 03:45:00
17.12,2022-03-06 04:00:00
17.98,2022-03-06 04:15:00
17.95,2022-03-06 04:30:00
18.2,2022-03-06 04:45:00
18.15,2022-03-06 05:00:00
18.12,2022-03-06 05:15:00
18.33,2022-03-06 05:30:00
18.25,2022-03-06 05:45:00
18.34,2022-03-06 06:00:00
18.4,2022-03-06 06:15:00
18.48,2022-03-06 06:30:00
18.32,2022-03-06 06:45:00
18.1,2022-03-06 07:00:00
18.15,2022-03-06 07:15:00
18.16,2022-03-06 07:30:00
18.2,2022-03-06 07:45:00
17.95,2022-03-06 08:00:00
18.0,2022-03-06 08:15:00
17.95,2022-03-06 08:30:00
18.15,2022-03-06 08:45:00
18.23,2022-03-06 09:00:00
18.29,2022-03-06 09:15:00
18.22,2022-03-06 09:30:00
17.91,2022-03-06 09:45:00
18.17,2022-03-06 10:00:00
18.23,2022-03-06 10:15:00
18.22,2022-03-06 10:30:00
18.11,2022-03-06 10:45:00
18.23,2022-03-06 11:00:00
19.28,2022-03-06 11:15:00
18.81,2022-03-06 11:30:00
18.94,2022-03-06 11:45:00
18.64,2022-03-06 12:00:00
18.41,2022-03-06 12:15:00
18.34,2022-03-06 12:30:00
18.23,2022-03-06 12:45:00
18.24,2022-03-06 13:00:00
18.25,2022-03-06 13:15:00
18.54,2022-03-06 13:30:00
18.42,2022-03-06 13:45:00
18.45,2022-03-06 14:00:00
18.52,2022-03-06 14:15:00
18.55,2022-03-06 14:30:00
18.6,2022-03-06 14:45:00
18.56,2022-03-06 15:00:00
18.6,2022-03-06 15:15:00
18.35,2022-03-06 15:30:00
18.41,2022-03-06 15:45:00
18.54,2022-03-06 16:00:00
18.56,2022-03-06 16:15:00
18.49,2022-03-06 16:30:00
18.59,2022-03-06 16:45:00
18.51,2022-03-06 17:00:00
18.54,2022-03-06 17:15:00
18.49,2022-03-06 17:30:00
18.54,2022-03-06 17:45:00
18.37,2022-03-06 18:00:00
18.3,2022-03-06 18:15:00
18.25,2022-03-06 18:30:00
18.37,2022-03-06 18:45:00
18.45,2022-03-06 19:00:00
18.32,2022-03-06 19:15:00
18.19,2022-03-06 19:30:00
18.03,2022-03-06 19:45:00
17.91,2022-03-06 20:00:00
17.92,2022-03-06 20:15:00
17.95,2022-03-06 20:30:00
18.07,2022-03-06 20:45:00
18.04,2022-03-06 21:00:00
18.01,2022-03-06 21:15:00
17.99,2022-03-06 21:30:00
17.97,2022-03-06 21:45:00
18.05,2022-03-06 22:00:00
17.95,2022-03-06 22:15:00
17.82,2022-03-06 22:30:00
17.9,2022-03-06 22:45:00
17.64,2022-03-06 23:00:00
17.53,2022-03-06 23:15:00
17.78,2022-03-06 23:30:00
17.81,2022-03-06 23:45:00
18.13,2022-03-07 00:00:00
18.07,2022-03-07 00:15:00
17.94,2022-03-07 00:30:00
18.0,2022-03-07 00:45:00
18.19,2022-03-07 01:00:00
18.07,2022-03-07 01:15:00
18.25,2022-03-07 01:30:00
18.3,2022-03-07 01:45:00
18.57,2022-03-07 02:00:00
18.5,2022-03-07 02:15:00
18.59,2022-03-07 02:30:00
18.56,2022-03-07 02:45:00
18.26,2022-03-07 03:00:00
18.59,2022-03-07 03:15:00
18.66,2022-03-07 03:30:00
18.84,2022-03-07 03:45:00
18.76,2022-03-07 04:00:00
18.65,2022-03-07 04:15:00
18.78,2022-03-07 04:30:00
19.01,2022-03-07 04:45:00
18.86,2022-03-07 05:00:00
18.93,2022-03-07 05:15:00
18.72,2022-03-07 05:30:00
18.68,2022-03-07 05:45:00
18.83,2022-03-07 06:00:00
18.54,2022-03-07 06:15:00
18.53,2022-03-07 06:30:00
18.48,2022-03-07 06:45:00
18.53,2022-03-07 07:00:00
18.6,2022-03-07 07:15:00
18.64,2022-03-07 07:30:00
18.7,2022-03-07 07:45:00
18.6,2022-03-07 08:00:00
18.55,2022-03-07 08:15:00
18.64,2022-03-07 08:30:00
18.54,2022-03-07 08:45:00
18.48,2022-03-07 09:00:00
18.52,2022-03-07 09:15:00
18.44,2022-03-07 09:30:00
18.29,2022-03-07 09:45:00
18.39,2022-03-07 10:00:00
18.24,2022-03-07 10:15:00
18.26,2022-03-07 10:30:00
18.28,2022-03-07 10:45:00
18.41,2022-03-07 11:00:00
18.46,2022-03-07 11:15:00
18.34,2022-03-07 11:30:00
18.35,2022-03-07 11:45:00
18.91,2022-03-07 12:00:00
19.37,2022-03-07 12:15:00
19.71,2022-03-07 12:30:00
19.73,2022-03-07 12:45:00
19.67,2022-03-07 13:00:00
19.56,2022-03-07 13:15:00
19.77,2022-03-07 13:30:00
20.56,2022-03-07 13:45:00
21.18,2022-03-07 14:00:00
20.95,2022-03-07 14:15:00
20.78,2022-03-07 14:30:00
21.03,2022-03-07 14:45:00
21.19,2022-03-07 15:00:00
21.42,2022-03-07 15:15:00
21.36,2022-03-07 15:30:00
21.49,2022-03-07 15:45:00
21.14,2022-03-07 16:00:00
21.18,2022-03-07 16:15:00
21.39,2022-03-07 16:30:00
21.54,2022-03-07 16:45:00
21.77,2022-03-07 17:00:00
21.7,2022-03-07 17:15:00
21.62,2022-03-07 17:30:00
21.66,2022-03-07 17:45:00
21.33,2022-03-07 18:00:00
21.76,2022-03-07 18:15:00
21.62,2022-03-07 18:30:00
21.32,2022-03-07 18:45:00
21.31,2022-03-07 19:00:00
21.1,2022-03-07 19:15:00
21.21,2022-03-07 19:30:00
20.76,2022-03-07 19:45:00
21.08,2022-03-07 20:00:00
21.06,2022-03-07 20:15:00
21.23,2022-03-07 20:30:00
21.64,2022-03-07 20:45:00
21.36,2022-03-07 21:00:00
21.42,2022-03-07 21:15:00
21.49,2022-03-07 21:30:00
21.57,2022-03-07 21:45:00
21.69,2022-03-07 22:00:00
21.77,2022-03-07 22:15:00
22.11,2022-03-07 22:30:00
22.01,2022-03-07 22:45:00
22.2,2022-03-07 23:00:00
22.56,2022-03-07 23:15:00
22.62,2022-03-07 23:30:00
22.57,2022-03-07 23:45:00
23.37,2022-03-08 00:00:00
23.1,2022-03-08 00:15:00
22.94,2022-03-08 00:30:00
23.28,2022-03-08 00:45:00
23.65,2022-03-08 01:00:00
23.38,2022-03-08 01:15:00
23.38,2022-03-08 01:30:00
23.41,2022-03-08 01:45:00
23.42,2022-03-08 02:00:00
22.98,2022-03-08 02:15:00
22.76,2022-03-08 02:30:00
22.97,2022-03-08 02:45:00
23.24,2022-03-08 03:00:00
23.07,2022-03-08 03:15:00
23.43,2022-03-08 03:30:00
23.18,2022-03-08 03:45:00
22.99,2022-03-08 04:00:00
23.23,2022-03-08 04:15:00
23.38,2022-03-08 04:30:00
23.37,2022-03-08 04:45:00
23.46,2022-03-08 05:00:00
23.72,2022-03-08 05:15:00
24.22,2022-03-08 05:30:00
24.15,2022-03-08 05:45:00
24.27,2022-03-08 06:00:00
23.99,2022-03-08 06:15:00
23.97,2022-03-08 06:30:00
24.13,2022-03-08 06:45:00
23.93,2022-03-08 07:00:00
23.79,2022-03-08 07:15:00
23.76,2022-03-08 07:30:00
23.81,2022-03-08 07:45:00
24.12,2022-03-08 08:00:00
23.85,2022-03-08 08:15:00
23.58,2022-03-08 08:30:00
23.42,2022-03-08 08:45:00
23.06,2022-03-08 09:00:00
23.25,2022-03-08 09:15:00
23.16,2022-03-08 09:30:00
23.28,2022-03-08 09:45:00
23.65,2022-03-08 10:00:00
23.55,2022-03-08 10:15:00
23.53,2022-03-08 10:30:00
23.51,2022-03-08 10:45:00
23.54,2022-03-08 11:00:00
23.48,2022-03-08 11:15:00
23.26,2022-03-08 11:30:00
23.25,2022-03-08 11:45:00
22.77,2022-03-08 12:00:00
23.0,2022-03-08 12:15:00
22.57,2022-03-08 12:30:00
22.49,2022-03-08 12:45:00
22.44,2022-03-08 13:00:00
22.29,2022-03-08 13:15:00
22.48,2022-03-08 13:30:00
22.51,2022-03-08 13:45:00
22.67,2022-03-08 14:00:00
22.66,2022-03-08 14:15:00
22.73,2022-03-08 14:30:00
22.68,2022-03-08 14:45:00
23.08,2022-03-08 15:00:00
22.94,2022-03-08 15:15:00
23.03,2022-03-08 15:30:00
22.76,2022-03-08 15:45:00
23.03,2022-03-08 16:00:00
22.83,2022-03-08 16:15:00
23.14,2022-03-08 16:30:00
23.3,2022-03-08 16:45:00
22.88,2022-03-08 17:00:00
22.63,2022-03-08 17:15:00
22.65,2022-03-08 17:30:00
22.74,2022-03-08 17:45:00
22.72,2022-03-08 18:00:00
22.56,2022-03-08 18:15:00
22.71,2022-03-08 18:30:00
22.81,2022-03-08 18:45:00
22.8,2022-03-08 19:00:00
22.63,2022-03-08 19:15:00
22.55,2022-03-08 19:30:00
22.66,2022-03-08 19:45:00
22.63,2022-03-08 20:00:00
22.19,2022-03-08 20:15:00
22.0,2022-03-08 20:30:00
22.17,2022-03-08 20:45:00
22.23,2022-03-08 21:00:00
22.27,2022-03-08 21:15:00
22.27,2022-03-08 21:30:00
22.23,2022-03-08 21:45:00
22.21,2022-03-08 22:00:00
22.25,2022-03-08 22:15:00
22.16,2022-03-08 22:30:00
22.34,2022-03-08 22:45:00
22.38,2022-03-08 23:00:00
22.49,2022-03-08 23:15:00
22.44,2022-03-08 23:30:00
22.35,2022-03-08 23:45:00
22.6,2022-03-09 00:00:00
22.4,2022-03-09 00:15:00
22.09,2022-03-09 00:30:00
21.7,2022-03-09 00:45:00
21.46,2022-03-09 01:00:00
21.59,2022-03-09 01:15:00
21.57,2022-03-09 01:30:00
21.67,2022-03-09 01:45:00
21.82,2022-03-09 02:00:00
21.84,2022-03-09 02:15:00
21.47,2022-03-09 02:30:00
21.57,2022-03-09 02:45:00
21.65,2022-03-09 03:00:00
21.86,2022-03-09 03:15:00
22.41,2022-03-09 03:30:00
21.95,2022-03-09 03:45:00
21.73,2022-03-09 04:00:00
21.86,2022-03-09 04:15:00
21.7,2022-03-09 04:30:00
21.96,2022-03-09 04:45:00
21.84,2022-03-09 05:00:00
21.93,2022-03-09 05:15:00
21.81,2022-03-09 05:30:00
21.87,2022-03-09 05:45:00
21.89,2022-03-09 06:00:00
22.08,2022-03-09 06:15:00
21.96,2022-03-09 06:30:00
21.83,2022-03-09 06:45:00
21.91,2022-03-09 07:00:00
21.72,2022-03-09 07:15:00
21.7,2022-03-09 07:30:00
21.66,2022-03-09 07:45:00
21.66,2022-03-09 08:00:00
22.09,2022-03-09 08:15:00
22.12,2022-03-09 08:30:00
22.52,2022-03-09 08:45:00
22.4,2022-03-09 09:00:00
22.79,2022-03-09 09:15:00
22.73,2022-03-09 09:30:00
23.02,2022-03-09 09:45:00
23.02,2022-03-09 10:00:00
23.15,2022-03-09 10:15:00
23.67,2022-03-09 10:30:00
24.0,2022-03-09 10:45:00
24.3,2022-03-09 11:00:00
24.7,2022-03-09 11:15:00
25.2,2022-03-09 11:30:00
25.88,2022-03-09 11:45:00
25.56,2022-03-09 12:00:00
25.76,2022-03-09 12:15:00
26.57,2022-03-09 12:30:00
27.37,2022-03-09 12:45:00
26.73,2022-03-09 13:00:00
26.44,2022-03-09 13:15:00
26.49,2022-03-09 13:30:00
